username,score,content,tanggal,label,clean_text
Pengguna Google,1,"saya sudah sering melakukan pengajuan pemulihan akun di aplikasi tapi jawaban yg diberikan ambigu. seandainya saya orang yang berada saya sudah tuntut pihak gopay karena telah merugikan kami sebagai pengguna, dan ada banyak pengguna gopay yg mengalami hal yg sama seperti yg saya alami. jika tdk ada inisiatif utk pemulihan akun saya berarti pihak gopay dianggap melakukan penggelapan dana pengguna, anda membekukan akun gopay kami secara sepihak itu telah melanggar hukum Asas praduga tak bersalah.",2026-05-17 14:08:03,negatif,aju pulih akun aplikasi tapi ambigu anda tuntut gopay rugi guna guna gopay alami alami tidak inisiatif pulih akun gopay anggap gelap dana guna beku akun gopay langgar hukum asas praduga tidak salah
Pengguna Google,5,yunnipapua.2025,2026-05-17 13:51:03,positif,yunnipapua
Pengguna Google,5,"pelayanan cepat, praktis, lancar dan driver ramah menyenangkan, salam sukses selalu untuk gojek",2026-05-17 13:46:29,positif,layan cepat praktis lancar driver ramah senang sukses gojek
Pengguna Google,5,selalu dikasih kemudahan pake gojek the best lah pokoknya gojek,2026-05-17 13:40:05,positif,kasih mudah pakai gojek the baik pokok gojek
Pengguna Google,3,aplikasi nya lemot,2026-05-17 13:33:26,netral,aplikasi lambat
Pengguna Google,1,"masa lagi buka gofood mau bab aku taro dulu, tiba tiba abis bab udah kepesen sendiri, harusnya ada konfirmasi pin atau sidik jari buat pesen, biar ga gampang kepesen sendiri pas kepencet atau kesentuh benda, mana ga bisa edit menu. Beli ongkir doang jatohnya. masa 50k dapet satu makanan doang. Kecewa banget sih, padahal selalu pesen makanan pake gofood. Jadi ga mood mau makan, nangis in kepesen sendiri.",2026-05-17 13:23:51,negatif,buka gofood bab taro abis bab sen konfirmasi pin sidik jari sen biar tidak gampang sen pas pencet sentuh benda tidak edit menu beli ongkos jatohnya makan kecewa banget sih sen makan pakai gofood tidak mood makan nang in sen
Pengguna Google,5,tidak mengecewakan,2026-05-17 13:23:33,positif,tidak kecewa
Pengguna Google,5,Pelayanan maksimal,2026-05-17 13:20:14,positif,layan maksimal
Pengguna Google,1,"dapet diskon kalo pake gopay doang,giliran diganti cash diskon nya ditarik mending gw uninstall",2026-05-17 13:19:35,negatif,diskon kalo pakai gopay doanggiliran ganti cash diskon tarik mending uninstall
Pengguna Google,3,"aku si suka iy pake gosend gojek tp jujur kecewa sama go car ny... kenapa coba mentang"" pake hemat ngga ada yg terima.. mohon bangt dong perbaiki lagi biar kaya dulu, skrng bnyak pilihan tp ngga bisa di gunakan sama aja boong lah. . masa driver ny sampai chat jangn pake hemat.. sumpah kesel bngt kita sama"" pekerja tp kok gitu bngt",2026-05-17 13:19:35,netral,si suka iy pakai gosend gojek tapi jujur kecewa go car ny coba mentang pakai hemat tidak terima bangt baik biar kaya skrng bnyak pilih tapi tidak boong driver ny chat jangn pakai hemat sumpah kesal banget kerja tapi gitu banget
Pengguna Google,5,bnyak diskon,2026-05-17 13:15:08,positif,bnyak diskon
Pengguna Google,5,keren bgt,2026-05-17 13:00:34,positif,bagus banget
Pengguna Google,1,aplikasi t4i ngak bisa daftar. uninstal !!!,2026-05-17 12:43:33,negatif,aplikasi tidak daftar uninstal
Pengguna Google,5,okee apk sesuai,2026-05-17 12:41:32,positif,okee aplikasi sesuai
Pengguna Google,5,okeeeeeeeeeeeeee,2026-05-17 12:33:20,positif,okee
Pengguna Google,5,sangat membantu sekali apalagi kalau diskonnya banyak,2026-05-17 12:10:13,positif,sangat bantu sekali diskon
Pengguna Google,5,selalu senang,2026-05-17 11:55:21,positif,senang
Pengguna Google,5,alhamdulillah gosend sangat membantu pekerjaan kami..,2026-05-17 11:43:18,positif,alhamdulillah gosend sangat bantu kerja
Pengguna Google,1,"gojek BANGKRUT,uda sepi orderan",2026-05-17 11:34:19,negatif,gojek bangkrutuda sepi order
Pengguna Google,4,mempermudah hidup,2026-05-17 11:29:25,positif,mudah hidup
Pengguna Google,2,Td mau gosend barang utk anak di ponpes gak ada drivernya. Sampai 15 menit tunggu tetap gak ada.,2026-05-17 11:23:10,negatif,td gosend barang anak ponpes tidak drivernya menit tunggu tidak
Pengguna Google,5,Hidup Nadiem !!!!!!,2026-05-17 11:15:41,positif,hidup nadiem
Pengguna Google,4,kadang agak lama nunggu,2026-05-17 11:08:20,positif,kadang agak nunggu
Pengguna Google,5,gojek dulu ya,2026-05-17 10:58:32,positif,gojek
Pengguna Google,5,cukup baik banyak mobil go car sudah buruk,2026-05-17 10:49:21,positif,mobil go car buruk
Pengguna Google,4,baik good.....,2026-05-17 10:35:58,positif,bagus
Pengguna Google,5,top banget,2026-05-17 10:34:44,positif,top banget
Pengguna Google,5,"baguss bgt,SUKAK",2026-05-17 10:29:06,positif,baguss bgtsukak
Pengguna Google,1,"Lega rasanya sudah bisa hapus akun Gojek & uninstall dari HP saya, menuh-menuhin memory & ram saja. Masih banyak cara lain untuk bisa bepergian pakai ojek online & pembelian makanan minuman secara online.",2026-05-17 10:26:04,negatif,lega hapus akun gojek uninstall hp menuhmenuhin memory ram pergi pakai ojek online beli makan minum online
Pengguna Google,5,"mohon maaf saya komen disini, saya driver gojek,karena di aplikasi gojek driver ga direspon dan tidak terjadi perubahan, sudah menggunakan menu bantuan, tetapi tidak ada perubahan, mohon dibaca tolong dong segera perbaiki sistemnya, ini terjadi error sistem, antara driver dan orderan saling tunggu, apakah hanya memprioritaskan beberapa driver, sehingga orderan nungguin di resto, driver lain hanya dijadikan serep, terkadang makanan sampai dingin di resto nunggu driver,di resto ada driver nunggu.",2026-05-17 10:16:33,positif,maaf komen driver gojekkarena aplikasi gojek driver tidak direspon tidak ubah menu bantu tetapi tidak ubah baca tolong baik sistem error sistem driver order tunggu prioritas driver order nungguin resto driver jadi serep terkadang makan dingin resto nunggu driverdi resto driver nunggu
Pengguna Google,5,sangat bergunaa,2026-05-17 10:11:16,positif,sangat bergunaa
Pengguna Google,1,"hari ini Tanggal 17 Mei 2026 saya mengalami pengalaman yang tidak mengeenakan dari aplikasi. tiba2 saja aplikasi GO-JEK saya terdapat pesenan yang menurut saya itu bukan dari saya yang melakukan pemesanan tersebu. tiba2 saja di aplikasi saya memesan madu di Toko eskrim dengan nominal lumayan banyak. saya awalnya tidak Terima dengan kondisi tersebut, namun karena driver membayar hal tersebut lebih dulu. sehingga saya membayar hal tersebut. saya tidak peduli nominal, tapi saya tidak suka di tipu",2026-05-17 10:00:29,negatif,tanggal mei alami alam tidak enak aplikasi aplikasi gojek sen bukan mesan sebu aplikasi mes madu toko eskrim nominal lumayan tidak terima kondisi namun driver bayar lebih bayar tidak peduli nominal tapi tidak suka tipu
Pengguna Google,5,jos,2026-05-17 09:51:52,positif,jos
Pengguna Google,5,mantap buat driver gojeknya,2026-05-17 09:46:30,positif,mantap driver gojek
Pengguna Google,5,Mantabbb,2026-05-17 09:43:52,positif,mantabb
Pengguna Google,1,"sedih banget sih mau jalan jalan pakek gojek pas mau jalan malah akun aku di bekuin,,gra² drever tolol yang buta map kosmatar yang jadi kena batunya,😭😭",2026-05-17 09:37:11,negatif,sedih banget sih jalan jalan pakek gojek pas jalan akun bekuingra drever tolol buta map kosmatar batu
Pengguna Google,5,Bagus,2026-05-17 09:32:48,positif,bagus
Pengguna Google,5,profesional,2026-05-17 09:15:23,positif,profesional
Pengguna Google,5,sering tarif naik dengan cari drifer yg gak bisa ambil saya,2026-05-17 09:13:14,positif,tarif cari drifer tidak ambil
Pengguna Google,5,banyak promonya aku suka,2026-05-17 08:55:33,positif,promonya suka
Pengguna Google,1,"makin di update makin gajelas aplikasinya, mau goofod in adek makan restonya g muncul2, padahal kuota masih banyak pake wifi pun sama, jadi terlambat kerja nganter beli makan dulu",2026-05-17 08:51:18,negatif,update gajelas aplikasi goofod in adek makan restonya muncul kuota pakai wifi lambat nganter beli makan
Pengguna Google,5,"Selalu membantu saat kita di mana pun,tetap rendah hati dan semoga sukses selalu untuk Gojek",2026-05-17 08:17:43,positif,bantu puntetap rendah hati moga sukses gojek
Pengguna Google,5,bgus,2026-05-17 08:02:06,positif,bgus
Pengguna Google,5,maap ya kepencet,2026-05-17 07:59:00,positif,maap pencet
Pengguna Google,5,"jangan mahal"" biaya layanan kaya si oren yee",2026-05-17 07:55:43,positif,jangan mahal biaya layan kaya si oren yee
Pengguna Google,5,lanjutkan,2026-05-17 07:49:43,positif,lanjut
Pengguna Google,5,"ga ribet, enak makeknya, tolong untuk driver perusahaan perhatikan kak, karena kesejahteraan driver akan berdampak pada percaya dan pelayanan sukses terus Gojek",2026-05-17 07:33:53,positif,tidak rumit makeknya tolong driver usaha perhati kak sejahtera driver dampak percaya layan sukses gojek
Pengguna Google,5,terbaik,2026-05-17 07:32:30,positif,baik
Pengguna Google,5,"driver cepat, aman dan sopan",2026-05-17 07:17:30,positif,driver cepat aman sopan
Pengguna Google,1,"pencarian driver lama, set jam ga dapet dapet",2026-05-17 07:16:30,negatif,cari driver set jam tidak
Pengguna Google,5,sangat mudah di gunakan,2026-05-17 07:12:25,positif,sangat mudah
Pengguna Google,5,sangat senang 😊,2026-05-17 06:43:51,positif,sangat senang
Pengguna Google,5,mobilnya nyaman,2026-05-17 05:46:36,positif,mobil nyaman
Pengguna Google,5,"selalu dpt driver yg ramah,sopan..dianter ke alamat tepat waktu.",2026-05-17 05:43:19,positif,driver ramahsopandianter alamat waktu
Pengguna Google,5,oke,2026-05-17 04:29:02,positif,oke
Pengguna Google,5,ok sip,2026-05-17 04:07:54,positif,oke sip
Pengguna Google,5,semoga gojek jaya terus,2026-05-17 03:48:35,positif,moga gojek jaya
Pengguna Google,5,good apps,2026-05-17 03:00:53,positif,bagus apps
Pengguna Google,1,pencarian sudah sejam tidak ada yang mau ngambil padhl udah pakai pencarian cepat kecewa 😓,2026-05-17 01:02:03,negatif,cari jam tidak ngambil padhl pakai cari cepat kecewa
Pengguna Google,5,sippp,2026-05-17 00:49:33,positif,sipp
Pengguna Google,1,kecewa. order gofood pembatalan sepihak stelah tnggu 1 jam lebih. klo dak bisa. bisakah klarifikasi dak bisa.mslahnya 2 kali dlm 1 hari yg Uda buat tnggu lebih dari 2 jam Krn lapar,2026-05-17 00:27:22,negatif,kecewa order gofood batal stelah tnggu jam lebih dak klarifikasi dak bisamslahnya dlm tnggu lebih jam lapar
Pengguna Google,1,"nih aplikasi harus nunggu 45 menitan dlu baru bisa batalin, padahal resto bakalan nyiapin makanan kalau udah dpat kurir, kalau gak dpat kurir ya gak disiapin alasan gak bisa batalin harus nunggu 45 agak resto gak rugi rugi dari mana sih, tuh restoran nyiapin kalau dpat kurir harusnya 15-20 menit itu bisa batalin kalau gak dpat kurir, ini orang nunggu kelaparan, kalau belum dibatalin eh detik detik akhir dpat kurir eh udah terlanjur beli makanan gmna? sumpah gak membantu nih aplikasi",2026-05-16 23:29:39,negatif,nih aplikasi nunggu menit dlu batalin resto nyiapin makan kurir tidak kurir tidak disiapin alas tidak batalin nunggu agak resto tidak rugi rugi sih tuh restoran nyiapin kurir menit batalin tidak kurir nunggu lapar belum dibatalin eh detik detik kurir eh lanjur beli makan gmna sumpah tidak bantu nih aplikasi
Pengguna Google,5,mantap semoga gojek slalu di hati,2026-05-16 23:13:52,positif,mantap moga gojek slalu hati
Pengguna Google,5,good banget,2026-05-16 23:03:19,positif,bagus banget
Pengguna Google,5,cepat respond dan lancar,2026-05-16 22:24:02,positif,cepat respond lancar
Pengguna Google,5,"sangat aman, nyaman dg Gojek",2026-05-16 22:09:28,positif,sangat aman nyaman gojek
Pengguna Google,3,Dulu ok mungkin sekarang banyak yang make ya jadi lola,2026-05-16 21:55:43,netral,oke pakai lambat
Pengguna Google,5,Mantabbbbb markontabbb,2026-05-16 21:54:02,positif,mantabb markontabb
Pengguna Google,1,Semakin kesini semakin buruk,2026-05-16 21:49:04,negatif,kesini buruk
Pengguna Google,5,sangat membantu di saat kita kesulitan,2026-05-16 21:35:36,positif,sangat bantu sulit
Pengguna Google,5,bgus mksi,2026-05-16 21:19:12,positif,bgus mksi
Pengguna Google,1,ga bisa download bukan perkara storage totol,2026-05-16 21:17:52,negatif,tidak download bukan perkara storage totol
Pengguna Google,1,banyak driver malesss njemput pesanan nya,2026-05-16 21:08:32,negatif,driver maless njemput pesan
Pengguna Google,1,pesan 5x driver ga jalan semua,2026-05-16 21:07:15,negatif,pesan driver tidak jalan
Pengguna Google,1,"APLIKASI PELIT DISKON, BANYAKIN DISKON KEK! UDH ONGKIR MAHAL MAKANAN JG LEBIH MAHAL DARI BELI DI TOKO NYA LANGSUNG. BANYAKIN DISKON SUMPAH!!! 🤬🤬🤬🤬😡😡😡😡😡😡",2026-05-16 20:53:18,negatif,aplikasi pelit diskon banyakin diskon kek ongkos mahal makan lebih mahal beli toko banyakin diskon sumpah
Pengguna Google,1,"driver nya tidak ramah, males banget kalo gini, kan aku order mau ke mall posisi hujan aku sama kawanku minta turunkan depan loby eh si deivernya nda mau bad modd da disitu kok bisa hujan lebat banget tapi nda mau nurunkan didepam loby malah aku sama kawanku diturunkan didepan samping jalan",2026-05-16 20:34:39,negatif,driver tidak ramah males banget kalo gin order mall posisi hujan kawan turun loby eh si deivernya nda buruk modd da situ hujan lebat banget tapi nda nurunkan didepam loby kawan turun depan samping jalan
Pengguna Google,5,pelayanan sangat baik,2026-05-16 20:13:35,positif,layan sangat
Pengguna Google,5,terima kasih atas pelayanan terus tingkatan,2026-05-16 20:11:33,positif,terima kasih layan tingkat
Pengguna Google,4,bnykn gratis ongkir ny ya,2026-05-16 20:07:14,positif,bnykn gratis ongkos ny
Pengguna Google,1,"Coba pakai opsi hemat karena emang gak lagi buru buru, tapi estimasinya berubah jadi telat, sampai sejam lebih saya tunggu, ternyata dibatalkan sama gojek dengan alasan driver sibuk. Kalau memang gak mau menyediakan ongkir hemat, jangan disediakan fiturnya! Saya nunggu lama hanya untuk pesan ulang saja, gimana sih gojek. Padahal saya pengguna setia sejak tahun 2020 an, kecewa.",2026-05-16 19:53:53,negatif,coba pakai opsi hemat emang tidak buru buru tapi estimasi ubah telat jam lebih tunggu batal gojek alas driver sibuk tidak sedia ongkos hemat jangan sedia fiturnya nunggu pesan ulang sih gojek guna setia tahun an kecewa
Pengguna Google,5,order driver / ojol cepat dateng sehingga gak bete & ketempat yg dituju JD cepet jg,2026-05-16 19:52:38,positif,order driver ojek cepat dateng tidak bete tempat tuju cepet
Pengguna Google,5,sering dapat promo. heheee,2026-05-16 19:38:07,positif,promo hehee
Pengguna Google,5,selalu yg terbaik 👍,2026-05-16 19:20:51,positif,baik
Pengguna Google,1,"aplikasi apa ini bujang apa"" gak bisa di antar mending buang aj apk kalian ini ngen",2026-05-16 19:18:03,negatif,aplikasi bujang tidak mending buang aj aplikasi ngen
Pengguna Google,5,Sangat membatu,2026-05-16 19:15:52,positif,sangat batu
Pengguna Google,3,ga pernah gratis ongkir,2026-05-16 19:13:54,netral,tidak gratis ongkos
Pengguna Google,5,okelah,2026-05-16 19:02:00,positif,oke
Pengguna Google,5,sangat bagus,2026-05-16 18:56:26,positif,sangat bagus
Pengguna Google,5,sangat puas,2026-05-16 18:44:25,positif,sangat puas
Pengguna Google,5,Mudah di pakai,2026-05-16 18:42:16,positif,mudah pakai
Pengguna Google,1,gilee sudh setahun setengah penambahan armada GK kepanggil yg mau fokus di gojek non kerja pabrik. sedangkan yg sambian kerja pabrik mlh pada gojek... gile setahun setengah GK ada pangilan,2026-05-16 18:41:37,negatif,gilee sudh tahun tambah armada tidak panggil fokus gojek non pabrik sambi pabrik mlh gojek gile tahun tidak pangilan
Pengguna Google,5,baguss,2026-05-16 18:39:02,positif,baguss
Pengguna Google,1,"dari pada pengemudimu ugal ugalan di area kuta bahkan sering saya lihat bonceng 3 bawa turis, mending kamu ratakan ketersediaan pengemudi biar tidak numplek di kuta ngetem pinggir jalan malah sering bikin macet. aplikasi bukan meringankan malah menimbulkan masalah.",2026-05-16 18:17:09,negatif,mud ugal ugalan area kuta bonceng bawa turis mending rata sedia kemudi biar tidak numplek kuta ngetem pinggir jalan bikin macet aplikasi bukan ringan timbul
Pengguna Google,1,"aplikasi bego, ngambil langsung 2 orderan , mana muter muter lagi",2026-05-16 18:07:52,negatif,aplikasi bego ngambil order muter muter
Pengguna Google,5,good job to all the driver thank youu,2026-05-16 18:05:10,positif,bagus job to all the driver thank youu
Pengguna Google,5,aplikasi andalan buat transport ke kampus dll kwkwk,2026-05-16 17:57:07,positif,aplikasi andal transport kampus dll kwkwk
Pengguna Google,4,siiip,2026-05-16 17:52:48,positif,siip
Pengguna Google,5,yuk jalan,2026-05-16 17:47:57,positif,yuk jalan
Pengguna Google,5,banyakin diskon pliss,2026-05-16 17:17:23,positif,banyakin diskon pliss
Pengguna Google,5,mantaf..mohon dipertahankan,2026-05-16 17:12:00,positif,mantafmohon tahan
Pengguna Google,1,"Menu kurang, ajukan komplain, yg jawab AI, ada aja yang kurang, alhasil ga bisa diproses. Gitu aja terus. Yang driver / toko nya ga ada sanksi, yang rugi saya. Silahkan dicek, sy pengguna setia dari 5 th yll. Masa ga ada catatan buat driver / tokonya. Sistemnya dibenerin lagi.",2026-05-16 17:11:30,negatif,menu kurang aju komplain ai kurang alhasil tidak proses gitu driver toko tidak sanksi rugi silah cek guna setia th yll tidak catat driver toko sistem dibenerin
Pengguna Google,5,cool,2026-05-16 17:10:01,positif,cool
Pengguna Google,5,Keren Aplikasi Gojek Banyak Banget Diskon Nya,2026-05-16 16:56:15,positif,bagus aplikasi gojek banget diskon
Pengguna Google,1,"jek jek, orang penyedia jasa transportasi, anter barang, makanan. kok Batasin akses customer ke driver dan sebaliknya. kalaupun mau di lindungi ga di tutup total dong. udah di kasih nomor pengirim alamat lengkap dll, di tinggal kerja driver kesulitan menemui pengirim Krn tidak bisa kordinasi dan akses nomor telpon customer ini penyedia jasa atau aplikasi keamanan sih? urgent malah jadi kelamaan, kalo dari scam dll biar kami yg urus data kami sendiri. banyak driver ngeluh kasihan",2026-05-16 16:53:50,negatif,jek jek sedia jasa transportasi anter barang makan batasin akses customer driver lindung tidak tutup total kasih nomor kirim alamat lengkap dll tinggal driver sulit temu kirim tidak kordinasi akses nomor telpon customer sedia jasa aplikasi aman sih urgent kalo scam dll biar urus data driver ngeluh kasihan
Pengguna Google,2,Heran Gocar malah dapet yang jauh,2026-05-16 16:35:56,negatif,heran gocar
