username,score,content,tanggal,label
Pengguna Google,1,"hari ini Tanggal 17 Mei 2026 saya mengalami pengalaman yang tidak mengeenakan dari aplikasi. tiba2 saja aplikasi GO-JEK saya terdapat pesenan yang menurut saya itu bukan dari saya yang melakukan pemesanan tersebu. tiba2 saja di aplikasi saya memesan madu di Toko eskrim dengan nominal lumayan banyak. saya awalnya tidak Terima dengan kondisi tersebut, namun karena driver membayar hal tersebut lebih dulu. sehingga saya membayar hal tersebut. saya tidak peduli nominal, tapi saya tidak suka di tipu",2026-05-17 10:00:29,negatif
Pengguna Google,5,jos,2026-05-17 09:51:52,positif
Pengguna Google,5,mantap buat driver gojeknya,2026-05-17 09:46:30,positif
Pengguna Google,5,Mantabbb,2026-05-17 09:43:52,positif
Pengguna Google,5,mantap,2026-05-17 09:41:26,positif
Pengguna Google,1,"sedih banget sih mau jalan jalan pakek gojek pas mau jalan malah akun aku di bekuin,,gra² drever tolol yang buta map kosmatar yang jadi kena batunya,😭😭",2026-05-17 09:37:11,negatif
Pengguna Google,5,Bagus,2026-05-17 09:32:48,positif
Pengguna Google,5,profesional,2026-05-17 09:15:23,positif
Pengguna Google,5,sering tarif naik dengan cari drifer yg gak bisa ambil saya,2026-05-17 09:13:14,positif
Pengguna Google,5,banyak promonya aku suka,2026-05-17 08:55:33,positif
Pengguna Google,1,"makin di update makin gajelas aplikasinya, mau goofod in adek makan restonya g muncul2, padahal kuota masih banyak pake wifi pun sama, jadi terlambat kerja nganter beli makan dulu",2026-05-17 08:51:18,negatif
Pengguna Google,5,ok,2026-05-17 08:22:09,positif
Pengguna Google,5,"Selalu membantu saat kita di mana pun,tetap rendah hati dan semoga sukses selalu untuk Gojek",2026-05-17 08:17:43,positif
Pengguna Google,5,bagus,2026-05-17 08:03:03,positif
Pengguna Google,5,bgus,2026-05-17 08:02:06,positif
Pengguna Google,5,maap ya kepencet,2026-05-17 07:59:00,positif
Pengguna Google,5,"jangan mahal"" biaya layanan kaya si oren yee",2026-05-17 07:55:43,positif
Pengguna Google,5,lanjutkan,2026-05-17 07:49:43,positif
Pengguna Google,5,"ga ribet, enak makeknya, tolong untuk driver perusahaan perhatikan kak, karena kesejahteraan driver akan berdampak pada percaya dan pelayanan sukses terus Gojek",2026-05-17 07:33:53,positif
Pengguna Google,5,terbaik,2026-05-17 07:32:30,positif
Pengguna Google,5,"driver cepat, aman dan sopan",2026-05-17 07:17:30,positif
Pengguna Google,1,"pencarian driver lama, set jam ga dapet dapet",2026-05-17 07:16:30,negatif
Pengguna Google,5,sangat mudah di gunakan,2026-05-17 07:12:25,positif
Pengguna Google,5,mantap,2026-05-17 06:54:21,positif
Pengguna Google,5,sangat senang 😊,2026-05-17 06:43:51,positif
Pengguna Google,5,mobilnya nyaman,2026-05-17 05:46:36,positif
Pengguna Google,5,"selalu dpt driver yg ramah,sopan..dianter ke alamat tepat waktu.",2026-05-17 05:43:19,positif
Pengguna Google,5,bagus,2026-05-17 05:14:37,positif
Pengguna Google,5,oke,2026-05-17 04:29:02,positif
Pengguna Google,5,ok sip,2026-05-17 04:07:54,positif
Pengguna Google,5,semoga gojek jaya terus,2026-05-17 03:48:35,positif
Pengguna Google,5,good apps,2026-05-17 03:00:53,positif
Pengguna Google,5,good,2026-05-17 02:35:49,positif
Pengguna Google,1,pencarian sudah sejam tidak ada yang mau ngambil padhl udah pakai pencarian cepat kecewa 😓,2026-05-17 01:02:03,negatif
Pengguna Google,5,sippp,2026-05-17 00:49:33,positif
Pengguna Google,5,terbaik,2026-05-17 00:48:57,positif
Pengguna Google,1,kecewa. order gofood pembatalan sepihak stelah tnggu 1 jam lebih. klo dak bisa. bisakah klarifikasi dak bisa.mslahnya 2 kali dlm 1 hari yg Uda buat tnggu lebih dari 2 jam Krn lapar,2026-05-17 00:27:22,negatif
Pengguna Google,1,"nih aplikasi harus nunggu 45 menitan dlu baru bisa batalin, padahal resto bakalan nyiapin makanan kalau udah dpat kurir, kalau gak dpat kurir ya gak disiapin alasan gak bisa batalin harus nunggu 45 agak resto gak rugi rugi dari mana sih, tuh restoran nyiapin kalau dpat kurir harusnya 15-20 menit itu bisa batalin kalau gak dpat kurir, ini orang nunggu kelaparan, kalau belum dibatalin eh detik detik akhir dpat kurir eh udah terlanjur beli makanan gmna? sumpah gak membantu nih aplikasi",2026-05-16 23:29:39,negatif
Pengguna Google,5,mantap semoga gojek slalu di hati,2026-05-16 23:13:52,positif
Pengguna Google,5,good banget,2026-05-16 23:03:19,positif
Pengguna Google,5,cepat respond dan lancar,2026-05-16 22:24:02,positif
Pengguna Google,5,"sangat aman, nyaman dg Gojek",2026-05-16 22:09:28,positif
Pengguna Google,5,mantap,2026-05-16 22:07:15,positif
Pengguna Google,3,Dulu ok mungkin sekarang banyak yang make ya jadi lola,2026-05-16 21:55:43,netral
Pengguna Google,5,Mantabbbbb markontabbb,2026-05-16 21:54:02,positif
Pengguna Google,1,Semakin kesini semakin buruk,2026-05-16 21:49:04,negatif
Pengguna Google,5,good,2026-05-16 21:43:37,positif
Pengguna Google,5,sangat membantu di saat kita kesulitan,2026-05-16 21:35:36,positif
Pengguna Google,5,bgus mksi,2026-05-16 21:19:12,positif
Pengguna Google,1,ga bisa download bukan perkara storage totol,2026-05-16 21:17:52,negatif
Pengguna Google,1,banyak driver malesss njemput pesanan nya,2026-05-16 21:08:32,negatif
Pengguna Google,1,pesan 5x driver ga jalan semua,2026-05-16 21:07:15,negatif
Pengguna Google,1,"APLIKASI PELIT DISKON, BANYAKIN DISKON KEK! UDH ONGKIR MAHAL MAKANAN JG LEBIH MAHAL DARI BELI DI TOKO NYA LANGSUNG. BANYAKIN DISKON SUMPAH!!! 🤬🤬🤬🤬😡😡😡😡😡😡",2026-05-16 20:53:18,negatif
Pengguna Google,1,"driver nya tidak ramah, males banget kalo gini, kan aku order mau ke mall posisi hujan aku sama kawanku minta turunkan depan loby eh si deivernya nda mau bad modd da disitu kok bisa hujan lebat banget tapi nda mau nurunkan didepam loby malah aku sama kawanku diturunkan didepan samping jalan",2026-05-16 20:34:39,negatif
Pengguna Google,5,pelayanan sangat baik,2026-05-16 20:13:35,positif
Pengguna Google,5,terima kasih atas pelayanan terus tingkatan,2026-05-16 20:11:33,positif
Pengguna Google,4,bnykn gratis ongkir ny ya,2026-05-16 20:07:14,positif
Pengguna Google,1,"Coba pakai opsi hemat karena emang gak lagi buru buru, tapi estimasinya berubah jadi telat, sampai sejam lebih saya tunggu, ternyata dibatalkan sama gojek dengan alasan driver sibuk. Kalau memang gak mau menyediakan ongkir hemat, jangan disediakan fiturnya! Saya nunggu lama hanya untuk pesan ulang saja, gimana sih gojek. Padahal saya pengguna setia sejak tahun 2020 an, kecewa.",2026-05-16 19:53:53,negatif
Pengguna Google,5,order driver / ojol cepat dateng sehingga gak bete & ketempat yg dituju JD cepet jg,2026-05-16 19:52:38,positif
Pengguna Google,5,👍,2026-05-16 19:39:42,positif
Pengguna Google,5,sering dapat promo. heheee,2026-05-16 19:38:07,positif
Pengguna Google,5,selalu yg terbaik 👍,2026-05-16 19:20:51,positif
Pengguna Google,1,"aplikasi apa ini bujang apa"" gak bisa di antar mending buang aj apk kalian ini ngen",2026-05-16 19:18:03,negatif
Pengguna Google,5,Sangat membatu,2026-05-16 19:15:52,positif
Pengguna Google,3,ga pernah gratis ongkir,2026-05-16 19:13:54,netral
Pengguna Google,5,👍,2026-05-16 19:12:15,positif
Pengguna Google,5,bagus,2026-05-16 19:07:43,positif
Pengguna Google,5,okelah,2026-05-16 19:02:00,positif
Pengguna Google,5,sangat bagus,2026-05-16 18:56:26,positif
Pengguna Google,5,ok,2026-05-16 18:49:47,positif
Pengguna Google,5,sangat puas,2026-05-16 18:44:25,positif
Pengguna Google,5,Mudah di pakai,2026-05-16 18:42:16,positif
Pengguna Google,1,gilee sudh setahun setengah penambahan armada GK kepanggil yg mau fokus di gojek non kerja pabrik. sedangkan yg sambian kerja pabrik mlh pada gojek... gile setahun setengah GK ada pangilan,2026-05-16 18:41:37,negatif
Pengguna Google,5,baguss,2026-05-16 18:39:02,positif
Pengguna Google,1,"dari pada pengemudimu ugal ugalan di area kuta bahkan sering saya lihat bonceng 3 bawa turis, mending kamu ratakan ketersediaan pengemudi biar tidak numplek di kuta ngetem pinggir jalan malah sering bikin macet. aplikasi bukan meringankan malah menimbulkan masalah.",2026-05-16 18:17:09,negatif
Pengguna Google,1,"aplikasi bego, ngambil langsung 2 orderan , mana muter muter lagi",2026-05-16 18:07:52,negatif
Pengguna Google,5,good job to all the driver thank youu,2026-05-16 18:05:10,positif
Pengguna Google,5,aplikasi andalan buat transport ke kampus dll kwkwk,2026-05-16 17:57:07,positif
Pengguna Google,4,siiip,2026-05-16 17:52:48,positif
Pengguna Google,5,yuk jalan,2026-05-16 17:47:57,positif
Pengguna Google,5,bagus,2026-05-16 17:43:57,positif
Pengguna Google,5,ok,2026-05-16 17:19:49,positif
Pengguna Google,5,banyakin diskon pliss,2026-05-16 17:17:23,positif
Pengguna Google,5,mantaf..mohon dipertahankan,2026-05-16 17:12:00,positif
Pengguna Google,1,"Menu kurang, ajukan komplain, yg jawab AI, ada aja yang kurang, alhasil ga bisa diproses. Gitu aja terus. Yang driver / toko nya ga ada sanksi, yang rugi saya. Silahkan dicek, sy pengguna setia dari 5 th yll. Masa ga ada catatan buat driver / tokonya. Sistemnya dibenerin lagi.",2026-05-16 17:11:30,negatif
Pengguna Google,5,cool,2026-05-16 17:10:01,positif
Pengguna Google,4,sangat puas,2026-05-16 17:07:54,positif
Pengguna Google,5,Keren Aplikasi Gojek Banyak Banget Diskon Nya,2026-05-16 16:56:15,positif
Pengguna Google,1,"jek jek, orang penyedia jasa transportasi, anter barang, makanan. kok Batasin akses customer ke driver dan sebaliknya. kalaupun mau di lindungi ga di tutup total dong. udah di kasih nomor pengirim alamat lengkap dll, di tinggal kerja driver kesulitan menemui pengirim Krn tidak bisa kordinasi dan akses nomor telpon customer ini penyedia jasa atau aplikasi keamanan sih? urgent malah jadi kelamaan, kalo dari scam dll biar kami yg urus data kami sendiri. banyak driver ngeluh kasihan",2026-05-16 16:53:50,negatif
Pengguna Google,2,Heran Gocar malah dapet yang jauh,2026-05-16 16:35:56,negatif
Pengguna Google,5,pakai gojek CPT sat set,2026-05-16 16:32:46,positif
Pengguna Google,5,ok banget,2026-05-16 16:25:58,positif
Pengguna Google,5,good,2026-05-16 16:17:09,positif
Pengguna Google,5,mantabbb,2026-05-16 16:13:42,positif
Pengguna Google,5,top,2026-05-16 16:05:46,positif
Pengguna Google,5,sudah lebih baik,2026-05-16 16:03:05,positif
Pengguna Google,1,Kok sering bgtt ya aplikasinya ini error atau gmn sihh. saya pesen GO-SEND 40 menit drivernya ga jalan² Dihubungi juga ga bales!,2026-05-16 15:50:33,negatif
Pengguna Google,5,mudah cepat,2026-05-16 15:48:16,positif
Pengguna Google,5,terbaik..turunin lg harganya dgn promo ya..,2026-05-16 15:44:25,positif
Pengguna Google,1,aplikasi busuk nunggu 60menit baru di kirim kode nya,2026-05-16 15:39:17,negatif
Pengguna Google,3,"malas skarang pakai gojek....apa"" nya lambat betul....pesan driver lambat,pesan gofood lambat...mending pakai apk sebelah aja lebih sat set....",2026-05-16 15:33:12,netral
Pengguna Google,5,bagus banget dan sangat membantu,2026-05-16 15:29:30,positif
Pengguna Google,5,mudah dan cepat,2026-05-16 15:18:43,positif
Pengguna Google,5,"pelayanan ok, mantap!",2026-05-16 15:09:42,positif
Pengguna Google,5,bagus mempermudah . tapi bayak update jadi agak kesel kalo lagi butuh di suruh update .,2026-05-16 15:02:13,positif
Pengguna Google,1,game gocats nya sekarang jadi gak bisa di mainin padalah itu yg paling saya suka dari aplikasi gojek,2026-05-16 14:58:40,negatif
Pengguna Google,5,ok,2026-05-16 14:56:44,positif
Pengguna Google,5,mantap,2026-05-16 14:54:17,positif
Pengguna Google,5,oke pelayanan nya,2026-05-16 14:45:23,positif
Pengguna Google,1,"mau buat akun baru harus nunggu setelah 30 jam, tbtb bnget apk nya jelek gini",2026-05-16 14:45:10,negatif
Pengguna Google,5,oke oke,2026-05-16 14:33:47,positif
Pengguna Google,5,sangat bermanfaat bagi yg tidak punya motor atau mobil,2026-05-16 14:20:45,positif
Pengguna Google,1,"aplikasinya jelek semenjak di update, saat buka gofood selalu aplikasi berat, saat memilih makanan, saat ingin membayar, selalu keluar aplikasi sendiri, dan selalu ada notifikasi aplikasi tidak merespon, padahal HP saya punya ram 8 GB, jadi saya selalu gagal untuk pesan gofood, dan itu selalu gajadi akhirnya",2026-05-16 14:16:50,negatif
Pengguna Google,5,ok,2026-05-16 13:59:10,positif
Pengguna Google,5,bagus,2026-05-16 13:55:12,positif
Pengguna Google,5,puas dan sangat membantu sekali di mudahkan dalam segala bidang,2026-05-16 13:52:21,positif
Pengguna Google,4,ok,2026-05-16 13:43:35,positif
Pengguna Google,5,"tidak kecewa, banyak diskonnya lagi",2026-05-16 13:42:32,positif
Pengguna Google,5,pelayanan bagus,2026-05-16 13:41:52,positif
Pengguna Google,5,bagus bgt,2026-05-16 13:34:56,positif
Pengguna Google,5,sangat baik,2026-05-16 13:34:17,positif
Pengguna Google,5,sangat membantu,2026-05-16 13:32:21,positif
Pengguna Google,5,kerenn,2026-05-16 13:30:52,positif
Pengguna Google,3,gojek parah banget sampe ketinggalan kereta gara gara buka go transit nya lama ampun deh,2026-05-16 13:18:21,netral
Pengguna Google,5,suka,2026-05-16 13:12:50,positif
Pengguna Google,5,transportasi aman dan nyaman,2026-05-16 13:03:18,positif
Pengguna Google,1,"Udah 2x pesen go food gada yang mau ambil, ini masih ada drivernya atau enggak sih? Perasaan dulu ga kayak gini, tiba tiba habis update aplikasi jadi gada yang mau ambil. Dan juga untuk pembatalan pesanan 1 jam itu cukup lama, kalo bisa pembatalan itu bisa dilakukan kurang dari 1 jam. Kalo pun dibuat 1 jam harusnya ada kompensasi yang sepadan juga lah. Ini aplikasi bener bener buat kebijakan baru yang belum tentu disetujui driver ya akibatnya gini gada yang mau ambil persenan gofood",2026-05-16 12:55:16,negatif
Pengguna Google,1,susah dpt driver,2026-05-16 12:48:19,negatif
Pengguna Google,5,sangat membantu perjalan ku,2026-05-16 12:44:52,positif
Pengguna Google,5,gercep,2026-05-16 12:42:15,positif
Pengguna Google,5,ok,2026-05-16 12:32:42,positif
Pengguna Google,5,mantap,2026-05-16 12:32:19,positif
Pengguna Google,5,sangat cepat dan mudah,2026-05-16 12:24:26,positif
Pengguna Google,5,membantu sekali,2026-05-16 12:02:53,positif
Pengguna Google,5,"Saya senang pakai gofood n gocar,sangat membantu.sukses terus",2026-05-16 11:49:46,positif
Pengguna Google,1,Bangga sekali kalian bisa cuan dari operasional yang tidak wajar.,2026-05-16 11:12:25,negatif
Pengguna Google,5,"yaa aku jadi nya kalau mau beli apa apa tinggal mesen aja di gojek,gak perlu nge repotin ortu lagi",2026-05-16 11:10:43,positif
Pengguna Google,5,lancar dan aman,2026-05-16 11:09:42,positif
Pengguna Google,5,joszzzz,2026-05-16 11:08:43,positif
Pengguna Google,5,praktis dan hemat..,2026-05-16 11:03:21,positif
Pengguna Google,5,berguna banget,2026-05-16 10:48:04,positif
Pengguna Google,1,sebagai penguna gojek dan gopay later yang cukup lama saya kecewa banget sama bagian penagihan sikapnya kurang ajar banget padahal baru telat satu hari dan itu pun saya bayar denda tapi sikapnya arogan dan kurang sopan,2026-05-16 10:37:34,negatif
Pengguna Google,5,"Saya setia menggunakan gojek,,berapapun tarifnya,tapi knapa gojek tidak setia bahkan menyusahkan drivernya sendiri dgn memberikan bonus dan bayaran yang kecil,,, sejahterakan partnermu,baru saya naikkan ratingnya",2026-05-16 10:36:40,positif
Pengguna Google,1,sistem gojek sekarang ngak masuk akal udah pesan gofood tapi masih menunggu untuk di carikan driver sekitar 20menit waoww gojek gojek,2026-05-16 10:32:53,negatif
Pengguna Google,5,mantap,2026-05-16 09:46:31,positif
Pengguna Google,1,"belakangan ini susah bgt nyari driver ampuunn udah milih prioritas masih tetep gadapet2, tolong ditingkatkan lagi ya pelayanannya🙏🙏",2026-05-16 09:34:21,negatif
Pengguna Google,5,sangt good,2026-05-16 09:21:04,positif
Pengguna Google,5,sangat puas,2026-05-16 09:04:34,positif
Pengguna Google,5,bagus,2026-05-16 08:55:41,positif
Pengguna Google,5,enak dh,2026-05-16 08:55:32,positif
Pengguna Google,5,mantap,2026-05-16 08:40:54,positif
Pengguna Google,1,aplikasi menjijikkan pesan uda sesuai aplikasi pas d antar g sesuai,2026-05-16 08:09:23,negatif
Pengguna Google,5,aplikasi ter kicauuu,2026-05-16 08:08:18,positif
Pengguna Google,3,posisi driver seringkali tidak bergerak,2026-05-16 07:32:06,netral
Pengguna Google,5,Good,2026-05-16 07:12:43,positif
Pengguna Google,5,memudahkan dan saling bermanfaat,2026-05-16 07:03:49,positif
Pengguna Google,5,good,2026-05-16 06:42:35,positif
Pengguna Google,5,bagus,2026-05-16 05:48:29,positif
Pengguna Google,1,"KICAU... KICAU... CUSTOMER SUDAH TAK MERDU LAGI ... KICAU... KICAU MITRA LEBIH TAK MERDU LAGI... HANYA KICAU KICAU APLIKASI YANG TERLIHAT MERDU SEPERTI REKAMAN KICAU BURUNG DIHUTAN""",2026-05-16 05:33:37,negatif
Pengguna Google,5,"praktis, cepet",2026-05-16 05:23:32,positif
Pengguna Google,5,sangat membantu masyarakat dalam hal pemenuhan transportasi,2026-05-16 04:48:22,positif
Pengguna Google,5,mantappp,2026-05-16 04:10:15,positif
Pengguna Google,5,untuk fitur gojek plus langganan lebih di permudah pakek GO-PAY ketimbang grab ribet banget pakek grab unlimited via ovo,2026-05-16 02:12:15,positif
Pengguna Google,5,bgusss,2026-05-16 02:11:07,positif
Pengguna Google,5,membantu,2026-05-16 01:28:12,positif
Pengguna Google,1,"tidak ada respon yang memuaskan dari pihak gopay, top up dari tanggal 12-05-2026 sampai tanggal 16-05-2026 saldo saya tidak ada masuk, dengan alasan yg gak jelas.",2026-05-16 01:17:23,negatif
Pengguna Google,5,ini sangat membantu bagian tidak jika anda lagi di satu tempat dan di sana tidak ada angkot atau pun ojek motor anda bisa menggunakan gojek ini,2026-05-16 00:40:02,positif
Pengguna Google,5,ok,2026-05-16 00:21:37,positif
Pengguna Google,5,"jadi mudah mau kemana mana,,mantap lah..",2026-05-15 23:42:15,positif
Pengguna Google,5,go 8%,2026-05-15 23:24:42,positif
Pengguna Google,1,"Hari ini saya memesan layanan GO RIDE Normal bukan Hemat, namun yang datang driver menggunakan motor tahun 2008 yang kondisinya sudah tidak layak, jok tipis, besi pengaman belakang tidak ada dan mesin brebet2, sepanjang jalan SANGAT JAUH DARI KATA NYAMAN dan MEMBAHAYAKAN. Masukan agar lebih selektif lagi dalam sistem penugasan driver jika memang kondisi kendaraan sudah tidak layak dapat dialihkan ke layanan GO FOOD saja sehingga tetap bisa melayani pelanggan. Terima kasih, mohon direspon.",2026-05-15 23:10:09,negatif
Pengguna Google,1,gaji lah drivernya dengan layak biar mereka ga minta ongkos double/triple sm komsumen apalg didaerah puncak sering bgt minta ongkos double mana ngeluh mulu jaraknya jauhlah macet lah hadeeuuhhh,2026-05-15 23:09:33,negatif
Pengguna Google,1,drivernya pada kaya kayaknya gak mau ambilin orderan,2026-05-15 22:27:14,negatif
Pengguna Google,1,hati2 yang membuat pembayaran aplikasi pihak ke 3 lewat gojek. di aplikasi vidio sudah saya setting pembayaran tidak otomatis tetapi dri gojek nya berani melakukan penagihan pembayaran tanpa persetujuan kita sehingga saldo saya di gojek terpotong otomatis. tambah ngawur ini aplikasi,2026-05-15 22:21:21,negatif
Pengguna Google,4,bagus,2026-05-15 22:13:06,positif
